,carat,cut,color,clarity,depth,table,x,y,z,grp_clarity,grp_color,grp_cut,log_carat,log_carat_menor_2,log_carat_maior_2,dist_carat,grade,IFDIdeal,SI1DPremium,SI1HIdeal,SI2FIdeal,SI2FPremium,SI2GGood,SI2GIdeal,SI2GPremium,SI2GVery Good,VS2DIdeal,VS2DPremium,VS2GIdeal,VS2IIdeal,VVS1DIdeal,VVS1EIdeal,VVS2DIdeal,color_D,clarity_SI2,grp_cla_I,grp_cla_IF,grp_cla_SI,grp_cla_VS,grp_cla_VVS,grp_col_Colorless,grp_col_Near Colorless,grp_col_Tinted,grp_cut_Fair,grp_cut_Good,grp_cut_Ideal,grp_cut_Very Good/Premium,price_predicted
2163,1.23,Very Good,H,SI1,62.3,58.0,6.79,6.83,4.24,SI,Near Colorless,Very Good/Premium,0.20701416938432612,0.20701416938432612,0.0,-0.77,SI1HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5978.227621072168
2164,1.06,Good,F,SI2,62.2,61.0,6.47,6.53,4.04,SI,Colorless,Good,0.058268908123975824,0.058268908123975824,0.0,-0.94,SI2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4665.444129388132
2165,0.71,Very Good,D,SI2,61.8,63.0,5.73,5.67,3.52,SI,Colorless,Very Good/Premium,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI2DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2304.184989116176
2166,0.4,Premium,E,VS1,61.8,55.0,4.76,4.72,2.93,VS,Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1028.826289429756
2167,1.63,Very Good,I,SI1,61.9,60.0,7.51,7.55,4.66,SI,Near Colorless,Very Good/Premium,0.4885800148186709,0.4885800148186709,0.0,-0.3700000000000001,SI1IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,9688.639360174091
2168,0.51,Premium,E,VVS2,62.1,57.0,5.18,5.15,3.21,VVS,Colorless,Very Good/Premium,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VVS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1922.336097511444
2169,1.51,Very Good,J,VS2,60.2,59.0,7.35,7.36,4.43,VS,Tinted,Very Good/Premium,0.412109650826833,0.412109650826833,0.0,-0.49,VS2JVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8253.016025474188
2170,0.91,Very Good,E,SI2,60.0,60.0,6.23,6.28,3.75,SI,Colorless,Very Good/Premium,-0.09431067947124129,-0.09431067947124129,0.0,-0.08999999999999997,SI2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3326.760291370071
2171,1.58,Premium,G,VS1,62.4,60.0,7.46,7.38,4.63,VS,Colorless,Very Good/Premium,0.4574248470388755,0.4574248470388755,0.0,-0.41999999999999993,VS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,13340.77341973872
2172,1.5,Premium,J,SI1,62.1,57.0,7.42,7.26,4.56,SI,Tinted,Very Good/Premium,0.4054651081081644,0.4054651081081644,0.0,-0.5,SI1JPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6833.94220643833
2173,1.15,Ideal,I,VS1,62.1,55.0,6.76,6.67,4.18,VS,Near Colorless,Ideal,0.13976194237515863,0.13976194237515863,0.0,-0.8500000000000001,VS1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6570.302986462635
2174,0.51,Ideal,I,VS2,62.1,55.0,5.1,5.13,3.17,VS,Near Colorless,Ideal,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VS2IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1194.4684539939376
2175,0.75,Ideal,G,VS2,60.6,55.0,5.91,5.93,3.59,VS,Colorless,Ideal,-0.2876820724517809,-0.2876820724517809,0.0,-0.25,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3021.6968475066433
2176,0.27,Ideal,E,VVS1,62.3,56.0,4.17,4.15,2.59,VVS,Colorless,Ideal,-1.3093333199837622,-1.3093333199837622,0.0,-0.73,VVS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,714.6895578278801
2177,0.49,Good,F,VS1,58.9,60.5,5.17,5.21,3.05,VS,Colorless,Good,-0.7133498878774648,-0.7133498878774648,0.0,-0.51,VS1FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1421.3474247884626
2178,0.34,Good,G,VS2,63.1,57.0,4.43,4.47,2.81,VS,Colorless,Good,-1.0788096613719298,-1.0788096613719298,0.0,-0.6599999999999999,VS2GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,727.4768301784572
2179,0.41,Ideal,D,SI1,62.3,55.0,4.79,4.77,2.98,SI,Colorless,Ideal,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,SI1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1006.7016042643912
2180,0.34,Premium,D,SI1,62.0,58.0,4.47,4.43,2.76,SI,Colorless,Very Good/Premium,-1.0788096613719298,-1.0788096613719298,0.0,-0.6599999999999999,SI1DPremium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,708.9950995167883
2181,0.92,Premium,H,SI1,62.0,60.0,6.21,6.27,3.87,SI,Near Colorless,Very Good/Premium,-0.08338160893905101,-0.08338160893905101,0.0,-0.07999999999999996,SI1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3194.642854057337
2182,0.91,Good,H,VS2,63.1,59.0,6.13,6.16,3.88,VS,Near Colorless,Good,-0.09431067947124129,-0.09431067947124129,0.0,-0.08999999999999997,VS2HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3566.115193685345
2183,0.61,Ideal,F,VVS2,61.5,55.0,5.47,5.53,3.38,VVS,Colorless,Ideal,-0.4942963218147801,-0.4942963218147801,0.0,-0.39,VVS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2753.339011110272
2184,1.57,Good,G,VS2,57.8,60.0,7.66,7.6,4.41,VS,Colorless,Good,0.45107561936021673,0.45107561936021673,0.0,-0.42999999999999994,VS2GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,12579.783559313903
2185,0.31,Premium,F,IF,61.5,58.0,4.35,4.33,2.67,IF,Colorless,Very Good/Premium,-1.171182981502945,-1.171182981502945,0.0,-0.69,IFFPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,875.0225469579414
2186,1.58,Ideal,J,VVS1,61.5,56.0,7.48,7.5,4.61,VVS,Tinted,Ideal,0.4574248470388755,0.4574248470388755,0.0,-0.41999999999999993,VVS1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,11055.517140933887
2187,1.08,Premium,H,SI1,62.6,56.0,6.58,6.52,4.1,SI,Near Colorless,Very Good/Premium,0.0769610411361284,0.0769610411361284,0.0,-0.9199999999999999,SI1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4763.831211982923
2188,0.54,Good,D,SI1,57.9,60.0,5.36,5.39,3.11,SI,Colorless,Good,-0.616186139423817,-0.616186139423817,0.0,-0.45999999999999996,SI1DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1533.0536015501161
2189,0.45,Ideal,G,IF,62.8,53.0,4.92,4.95,3.1,IF,Colorless,Ideal,-0.7985076962177716,-0.7985076962177716,0.0,-0.55,IFGIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1795.412633500222
2190,0.7,Premium,F,SI2,62.9,57.0,5.64,5.61,3.53,SI,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1950.4125300503993
2191,0.43,Ideal,D,VS1,61.6,56.0,4.85,4.86,2.99,VS,Colorless,Ideal,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,VS1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1311.6198332488077
2192,1.04,Ideal,F,VS2,62.1,57.0,6.53,6.48,4.04,VS,Colorless,Ideal,0.03922071315328133,0.03922071315328133,0.0,-0.96,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6696.583804119441
2193,1.21,Ideal,D,VS2,60.9,60.0,6.91,6.86,4.19,VS,Colorless,Ideal,0.1906203596086497,0.1906203596086497,0.0,-0.79,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,9614.114580774
2194,0.65,Very Good,F,SI1,60.0,63.0,5.62,5.54,3.35,SI,Colorless,Very Good/Premium,-0.4307829160924542,-0.4307829160924542,0.0,-0.35,SI1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2085.3579189100196
2195,1.31,Ideal,H,VS1,61.5,55.0,7.02,7.05,4.33,VS,Near Colorless,Ideal,0.2700271372130602,0.2700271372130602,0.0,-0.69,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,8238.873180462157
2196,0.3,Very Good,E,IF,60.9,59.0,4.29,4.32,2.62,IF,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,IFEVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,823.6552850249188
2197,1.02,Good,E,SI1,63.7,62.0,6.31,6.4,4.05,SI,Colorless,Good,0.01980262729617973,0.01980262729617973,0.0,-0.98,SI1EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4992.213975038464
2198,0.7,Ideal,J,VS1,61.6,57.0,5.72,5.77,3.54,VS,Tinted,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1967.6707363636551
2199,0.3,Ideal,G,VVS2,62.4,55.0,4.32,4.34,2.7,VVS,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,751.5439048158316
2200,0.32,Ideal,G,VVS2,61.4,55.0,4.4,4.43,2.71,VVS,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,846.5479103991421
2201,2.01,Good,G,SI1,63.9,60.0,7.81,7.75,4.97,SI,Colorless,Good,0.6981347220709843,0.0,0.6981347220709843,-0.9900000000000002,SI1GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,16422.397680241287
2202,0.6,Ideal,I,SI1,60.7,58.0,5.43,5.45,3.3,SI,Near Colorless,Ideal,-0.5108256237659907,-0.5108256237659907,0.0,-0.4,SI1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1536.020764082626
2203,1.03,Very Good,G,VS1,60.7,58.0,6.5,6.55,3.96,VS,Colorless,Very Good/Premium,0.02955880224154443,0.02955880224154443,0.0,-0.97,VS1GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6362.166359819793
2204,2.18,Very Good,G,SI2,63.1,58.0,8.29,8.23,5.21,SI,Colorless,Very Good/Premium,0.7793248768009977,0.0,0.7793248768009977,-0.8199999999999998,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,15643.804002165965
2205,2.3,Ideal,G,SI2,61.6,57.0,8.47,8.41,5.2,SI,Colorless,Ideal,0.8329091229351039,0.0,0.8329091229351039,-0.7000000000000002,SI2GIdeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,17345.530784372546
2206,1.02,Very Good,F,SI1,60.7,59.0,6.49,6.55,3.96,SI,Colorless,Very Good/Premium,0.01980262729617973,0.01980262729617973,0.0,-0.98,SI1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5237.478501524551
2207,0.31,Ideal,H,VVS2,62.5,55.0,4.34,4.37,2.72,VVS,Near Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,656.7802537710402
2208,2.04,Very Good,H,SI2,60.0,60.0,8.21,8.17,4.91,SI,Near Colorless,Very Good/Premium,0.712949807856125,0.0,0.712949807856125,-0.96,SI2HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,12660.598056667413
2209,0.31,Premium,E,VS1,61.0,60.0,4.37,4.35,2.66,VS,Colorless,Very Good/Premium,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,643.7603620919328
2210,0.51,Premium,H,SI2,60.0,62.0,5.18,5.15,3.1,SI,Near Colorless,Very Good/Premium,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,SI2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,965.0957366581342
2211,0.72,Ideal,D,VS1,60.9,56.0,5.79,5.86,3.55,VS,Colorless,Ideal,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,VS1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3342.7847328653156
2212,0.32,Ideal,E,VS2,61.3,57.0,4.45,4.42,2.72,VS,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,706.33639827987
2213,0.92,Ideal,D,VS2,61.4,56.0,6.26,6.28,3.85,VS,Colorless,Ideal,-0.08338160893905101,-0.08338160893905101,0.0,-0.07999999999999996,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5286.093528544879
2214,0.7,Premium,F,SI1,61.0,60.0,5.75,5.72,3.5,SI,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2383.268173564624
2215,0.31,Ideal,E,VS2,62.0,55.0,4.33,4.35,2.69,VS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,666.1747316980931
2216,1.01,Very Good,I,SI1,64.4,54.0,6.31,6.4,4.09,SI,Near Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4234.229274946624
2217,1.0,Very Good,F,VS1,62.1,60.0,6.33,6.42,3.96,VS,Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,VS1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6039.262159732421
2218,0.72,Premium,J,SI1,60.9,57.0,5.84,5.78,3.54,SI,Tinted,Very Good/Premium,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI1JPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1675.1801662265566
2219,0.9,Ideal,H,VS1,61.8,56.0,6.18,6.24,3.84,VS,Near Colorless,Ideal,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3796.386499683192
2220,0.91,Premium,G,SI2,60.1,62.0,6.24,6.2,3.73,SI,Colorless,Very Good/Premium,-0.09431067947124129,-0.09431067947124129,0.0,-0.08999999999999997,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2997.531782302124
2221,0.72,Premium,H,SI2,61.8,56.0,5.79,5.73,3.56,SI,Near Colorless,Very Good/Premium,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1801.2325779614428
2222,0.52,Ideal,E,SI2,60.9,56.0,5.2,5.23,3.17,SI,Colorless,Ideal,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,SI2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1257.7517327000537
2223,0.42,Premium,F,VS2,61.9,58.0,4.8,4.76,2.96,VS,Colorless,Very Good/Premium,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VS2FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1125.0633923110859
2224,0.7,Ideal,G,SI1,61.6,56.0,5.69,5.73,3.52,SI,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2466.2485135459274
2225,1.2,Very Good,G,SI1,63.4,55.0,6.72,6.65,4.24,SI,Colorless,Very Good/Premium,0.1823215567939546,0.1823215567939546,0.0,-0.8,SI1GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6961.99525371633
2226,1.71,Very Good,F,VS2,63.5,59.0,7.51,7.46,4.75,VS,Colorless,Very Good/Premium,0.5364933705145685,0.5364933705145685,0.0,-0.29000000000000004,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,15246.489921448194
2227,0.7,Fair,F,I1,65.9,57.0,5.64,5.5,3.67,I,Colorless,Fair,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,I1FFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1171.7727135111877
2228,1.59,Ideal,H,VS1,61.8,57.0,7.42,7.49,4.61,VS,Near Colorless,Ideal,0.4637340162321402,0.4637340162321402,0.0,-0.4099999999999999,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11478.442620221049
2229,0.85,Ideal,G,SI1,62.2,56.0,6.04,6.09,3.77,SI,Colorless,Ideal,-0.16251892949777494,-0.16251892949777494,0.0,-0.15000000000000002,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3491.4677131584085
2230,0.5,Good,E,SI2,63.2,61.0,5.02,5.05,3.18,SI,Colorless,Good,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI2EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1078.655372393198
2231,1.5,Premium,E,SI2,61.2,59.0,7.41,7.36,4.52,SI,Colorless,Very Good/Premium,0.4054651081081644,0.4054651081081644,0.0,-0.5,SI2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,8932.799714192277
2232,0.65,Ideal,J,SI1,61.9,54.0,5.6,5.62,3.47,SI,Tinted,Ideal,-0.4307829160924542,-0.4307829160924542,0.0,-0.35,SI1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1441.9118270825616
2233,0.52,Ideal,H,SI2,61.0,55.0,5.19,5.23,3.18,SI,Near Colorless,Ideal,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1034.6343672944604
2234,1.22,Ideal,H,SI1,61.9,55.0,6.82,6.87,4.24,SI,Near Colorless,Ideal,0.19885085874516517,0.19885085874516517,0.0,-0.78,SI1HIdeal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6509.532499915523
2235,1.7,Premium,G,VS2,59.0,58.0,7.85,7.8,4.62,VS,Colorless,Very Good/Premium,0.5306282510621704,0.5306282510621704,0.0,-0.30000000000000004,VS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,15096.854932120934
2236,1.07,Premium,I,I1,59.8,59.0,6.68,6.62,3.98,I,Near Colorless,Very Good/Premium,0.06765864847381486,0.06765864847381486,0.0,-0.9299999999999999,I1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2617.398040131292
2237,0.31,Premium,G,SI1,61.8,60.0,4.35,4.32,2.68,SI,Colorless,Very Good/Premium,-1.171182981502945,-1.171182981502945,0.0,-0.69,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,539.141568548492
2238,0.3,Good,G,VS1,63.1,56.0,4.24,4.26,2.68,VS,Colorless,Good,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS1GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,577.5923289036178
2239,0.58,Fair,F,I1,66.3,55.0,5.18,5.1,3.41,I,Colorless,Fair,-0.5447271754416722,-0.5447271754416722,0.0,-0.42000000000000004,I1FFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,834.3279157225917
2240,0.31,Ideal,D,VVS2,61.9,57.0,4.35,4.31,2.68,VVS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS2DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,910.8884971736902
2241,0.4,Ideal,D,SI1,59.6,57.0,4.82,4.77,2.86,SI,Colorless,Ideal,-0.916290731874155,-0.916290731874155,0.0,-0.6,SI1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,962.1444669125361
2242,1.12,Ideal,D,I1,60.6,55.0,6.73,6.76,4.09,I,Colorless,Ideal,0.11332868530700327,0.11332868530700327,0.0,-0.8799999999999999,I1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3849.137961750057
2243,0.51,Ideal,F,VVS2,62.2,56.0,5.12,5.08,3.17,VVS,Colorless,Ideal,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VVS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1989.2677608043941
2244,0.56,Ideal,J,VS2,61.4,56.0,5.32,5.34,3.27,VS,Tinted,Ideal,-0.579818495252942,-0.579818495252942,0.0,-0.43999999999999995,VS2JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1314.6169122359395
2245,1.28,Ideal,G,VVS2,61.2,54.0,7.03,7.06,4.31,VVS,Colorless,Ideal,0.2468600779315258,0.2468600779315258,0.0,-0.72,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,11532.275882399701
2246,0.8,Fair,G,I1,64.5,57.0,5.86,5.83,3.77,I,Colorless,Fair,-0.2231435513142097,-0.2231435513142097,0.0,-0.19999999999999996,I1GFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1488.793964293537
2247,1.54,Ideal,G,VS2,60.6,57.0,7.55,7.49,4.56,VS,Colorless,Ideal,0.43178241642553783,0.43178241642553783,0.0,-0.45999999999999996,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11981.39299437385
