,carat,cut,color,clarity,depth,table,x,y,z,grp_clarity,grp_color,grp_cut,log_carat,log_carat_menor_2,log_carat_maior_2,dist_carat,grade,IFDIdeal,SI1DPremium,SI1HIdeal,SI2FIdeal,SI2FPremium,SI2GGood,SI2GIdeal,SI2GPremium,SI2GVery Good,VS2DIdeal,VS2DPremium,VS2GIdeal,VS2IIdeal,VVS1DIdeal,VVS1EIdeal,VVS2DIdeal,color_D,clarity_SI2,grp_cla_I,grp_cla_IF,grp_cla_SI,grp_cla_VS,grp_cla_VVS,grp_col_Colorless,grp_col_Near Colorless,grp_col_Tinted,grp_cut_Fair,grp_cut_Good,grp_cut_Ideal,grp_cut_Very Good/Premium,price_predicted
2562,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,VVS,Tinted,Very Good/Premium,0.06765864847381486,0.06765864847381486,0.0,-0.9299999999999999,VVS2JVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4924.11198353554
2563,2.2,Ideal,J,SI1,61.5,57.0,8.41,8.37,5.16,SI,Tinted,Ideal,0.7884573603642703,0.0,0.7884573603642703,-0.7999999999999998,SI1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,14284.231789495316
2564,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,SI,Colorless,Very Good/Premium,0.41871033485818504,0.41871033485818504,0.0,-0.48,SI1DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,11952.419749899118
2565,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,VVS,Near Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,681.2786090936941
2566,0.9,Good,H,SI2,64.1,58.0,6.05,6.02,3.87,SI,Near Colorless,Good,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3007.8159580319298
2567,0.41,Premium,J,VS1,61.3,59.0,4.78,4.74,2.92,VS,Tinted,Very Good/Premium,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS1JPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,715.4624895721222
2568,1.58,Premium,G,VS2,58.2,58.0,7.68,7.64,4.46,VS,Colorless,Very Good/Premium,0.4574248470388755,0.4574248470388755,0.0,-0.41999999999999993,VS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,13929.094890528953
2569,0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3990.5336820588245
2570,1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,SI,Near Colorless,Good,0.1823215567939546,0.1823215567939546,0.0,-0.8,SI1IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5472.089164154034
2571,1.16,Very Good,F,VS2,60.2,63.0,6.79,6.7,4.07,VS,Colorless,Very Good/Premium,0.14842000511827322,0.14842000511827322,0.0,-0.8400000000000001,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7486.226310173697
2572,0.3,Premium,H,VVS2,62.1,52.0,4.31,4.29,2.67,VVS,Near Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VVS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,682.4502357532743
2573,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,SI,Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,SI1DPremium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,864.0640311760932
2574,0.24,Very Good,F,VVS2,61.4,57.0,4.03,4.06,2.48,VVS,Colorless,Very Good/Premium,-1.4271163556401458,-1.4271163556401458,0.0,-0.76,VVS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,528.4451881887028
2575,0.72,Very Good,H,VS1,60.6,63.0,5.83,5.76,3.51,VS,Near Colorless,Very Good/Premium,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,VS1HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2376.124210531796
2576,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,VVS,Near Colorless,Good,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VVS2IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,675.9166134790762
2577,0.86,Very Good,E,VS2,62.3,56.0,6.05,6.08,3.78,VS,Colorless,Very Good/Premium,-0.15082288973458366,-0.15082288973458366,0.0,-0.14,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3781.466365297804
2578,0.7,Ideal,D,VS1,62.5,57.0,5.65,5.68,3.54,VS,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3482.742684729626
2579,0.52,Ideal,E,SI1,60.1,59.0,5.18,5.23,3.13,SI,Colorless,Ideal,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,SI1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1423.789184555805
2580,0.41,Premium,E,VS1,62.3,59.0,4.76,4.74,2.96,VS,Colorless,Very Good/Premium,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,976.3548068644388
2581,1.06,Ideal,G,VS2,61.8,57.0,6.52,6.56,4.04,VS,Colorless,Ideal,0.058268908123975824,0.058268908123975824,0.0,-0.94,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6692.023097888608
2582,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,SI,Tinted,Ideal,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1972.2164383324368
2583,1.54,Ideal,H,SI2,60.9,56.0,7.45,7.43,4.53,SI,Near Colorless,Ideal,0.43178241642553783,0.43178241642553783,0.0,-0.45999999999999996,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,7821.744721715044
2584,0.76,Ideal,D,SI1,61.2,57.0,5.88,5.91,3.61,SI,Colorless,Ideal,-0.2744368457017603,-0.2744368457017603,0.0,-0.24,SI1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3200.904155441064
2585,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,VS,Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,VS2DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,7360.117866339074
2586,1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,VVS,Colorless,Fair,0.0,0.0,0.0,-1.0,VVS2GFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6759.3186350859405
2587,2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,SI,Near Colorless,Very Good/Premium,0.7030975114131134,0.0,0.7030975114131134,-0.98,SI2HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,13742.795230622592
2588,0.32,Very Good,F,VS2,63.2,58.0,4.35,4.32,2.74,VS,Colorless,Very Good/Premium,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,699.3176759826157
2589,0.32,Ideal,D,SI1,62.0,57.0,4.4,4.37,2.72,SI,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,SI1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,663.7089289153623
2590,2.43,Premium,I,SI2,62.2,60.0,8.59,8.53,5.33,SI,Near Colorless,Very Good/Premium,0.8878912573524571,0.0,0.8878912573524571,-0.5699999999999998,SI2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,16044.436380156634
2591,0.92,Very Good,E,SI1,63.3,57.0,6.22,6.17,3.92,SI,Colorless,Very Good/Premium,-0.08338160893905101,-0.08338160893905101,0.0,-0.07999999999999996,SI1EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4166.75408129512
2592,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,VS,Tinted,Ideal,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,674.9093468281176
2593,0.38,Premium,H,VS2,60.5,59.0,4.69,4.66,2.83,VS,Near Colorless,Very Good/Premium,-0.9675840262617056,-0.9675840262617056,0.0,-0.62,VS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,755.5016661693506
2594,1.71,Very Good,E,SI1,63.4,56.0,7.58,7.5,4.78,SI,Colorless,Very Good/Premium,0.5364933705145685,0.5364933705145685,0.0,-0.29000000000000004,SI1EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,13800.020071544204
2595,0.9,Very Good,I,SI1,61.4,55.0,6.19,6.28,3.83,SI,Near Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3437.6734559195597
2596,0.43,Very Good,F,VS1,63.4,57.0,4.8,4.76,3.03,VS,Colorless,Very Good/Premium,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,VS1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,997.3983232982686
2597,0.7,Very Good,G,VS2,58.2,60.0,5.84,5.78,3.38,VS,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2699.676830249129
2598,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19,VS,Colorless,Ideal,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1711.446499969248
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,SI,Colorless,Good,-0.916290731874155,-0.916290731874155,0.0,-0.6,SI1EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,739.3500846693554
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,SI,Near Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3437.6734559195597
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,SI,Colorless,Good,-0.2484613592984996,-0.2484613592984996,0.0,-0.21999999999999997,SI2EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2394.719513203044
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,SI,Colorless,Very Good/Premium,0.11332868530700327,0.11332868530700327,0.0,-0.8799999999999999,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4461.259173143313
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,SI,Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,SI1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,799.7059775413742
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,SI,Tinted,Very Good/Premium,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,SI1JVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,997.0827433180852
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,SI,Colorless,Fair,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI2EFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3756.1058305876377
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,VS,Colorless,Ideal,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1745.98258633261
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,VS,Colorless,Ideal,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1016.6583037929161
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,SI,Colorless,Very Good/Premium,0.04879016416943205,0.04879016416943205,0.0,-0.95,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4204.910774310735
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,SI,Colorless,Very Good/Premium,0.7030975114131134,0.0,0.7030975114131134,-0.98,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,13246.832504436492
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,SI,Near Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3143.223564320992
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,VS,Colorless,Very Good/Premium,-0.4462871026284195,-0.4462871026284195,0.0,-0.36,VS2DPremium,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2290.426615798513
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,SI,Near Colorless,Very Good/Premium,0.19885085874516517,0.19885085874516517,0.0,-0.78,SI1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5768.343934415501
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,SI,Near Colorless,Very Good/Premium,0.27763173659827955,0.27763173659827955,0.0,-0.6799999999999999,SI1HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6489.839814083702
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,SI,Near Colorless,Very Good/Premium,0.7884573603642703,0.0,0.7884573603642703,-0.7999999999999998,SI2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,14572.159773694191
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,VS,Colorless,Ideal,0.0,0.0,0.0,-1.0,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6092.859552367771
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,VS,Near Colorless,Very Good/Premium,-0.616186139423817,-0.616186139423817,0.0,-0.45999999999999996,VS1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1422.8488707468969
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,SI,Near Colorless,Ideal,0.8109302162163288,0.0,0.8109302162163288,-0.75,SI2IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,13383.093108945957
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,SI,Near Colorless,Very Good/Premium,0.12221763272424911,0.12221763272424911,0.0,-0.8700000000000001,SI2HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4325.033835192906
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,SI,Colorless,Very Good/Premium,-0.4780358009429998,-0.4780358009429998,0.0,-0.38,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1359.1329625312683
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,SI,Colorless,Fair,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2DFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,3185.659938649789
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,VS,Colorless,Ideal,-0.9675840262617056,-0.9675840262617056,0.0,-0.62,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,947.9814564469931
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,SI,Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,SI1DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,807.9047673331396
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,VS,Colorless,Very Good/Premium,-0.4942963218147801,-0.4942963218147801,0.0,-0.39,VS1DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2252.5218389252063
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,VS,Tinted,Good,0.4054651081081644,0.4054651081081644,0.0,-0.5,VS1JGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7421.411148181537
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,SI,Colorless,Ideal,0.22314355131420976,0.22314355131420976,0.0,-0.75,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,7178.968929342183
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,SI,Colorless,Fair,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI2EFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3756.1058305876377
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,SI,Colorless,Very Good/Premium,-0.18632957819149348,-0.18632957819149348,0.0,-0.17000000000000004,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2495.910825336293
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,SI,Near Colorless,Ideal,0.4252677354043441,0.4252677354043441,0.0,-0.47,SI1HIdeal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,9814.595932749371
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,VS,Colorless,Ideal,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,VS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3165.845365986801
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,SI,Near Colorless,Good,-0.9675840262617056,-0.9675840262617056,0.0,-0.62,SI1HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,619.8492652878739
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,SI,Colorless,Ideal,-0.3011050927839216,-0.3011050927839216,0.0,-0.26,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2826.5973398493816
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,VS,Colorless,Good,-0.1743533871447778,-0.1743533871447778,0.0,-0.16000000000000003,VS2GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3432.6487594516643
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,SI,Colorless,Ideal,-0.2876820724517809,-0.2876820724517809,0.0,-0.25,SI1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2900.643988022311
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,VS,Near Colorless,Very Good/Premium,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VS1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,885.3174904054332
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,SI,Colorless,Very Good/Premium,-0.06187540371808753,-0.06187540371808753,0.0,-0.06000000000000005,SI2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3829.972414584569
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,VVS,Colorless,Very Good/Premium,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,VVS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3406.2680990763492
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,VS,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,671.7051224502931
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,SI,Colorless,Very Good/Premium,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,SI2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,746.0278555687692
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,VS,Colorless,Ideal,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1081.5002634030218
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,SI,Near Colorless,Very Good/Premium,0.8064758658669485,0.0,0.8064758658669485,-0.7599999999999998,SI2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,15006.020932790407
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,VS,Colorless,Very Good/Premium,-0.1743533871447778,-0.1743533871447778,0.0,-0.16000000000000003,VS2GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3661.6382704910343
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,SI,Colorless,Very Good/Premium,0.11332868530700327,0.11332868530700327,0.0,-0.8799999999999999,SI2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4664.852966953456
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,VS,Near Colorless,Very Good/Premium,-1.0788096613719298,-1.0788096613719298,0.0,-0.6599999999999999,VS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,613.8793401725471
2644,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,VS,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,671.7051224502931
2645,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,VS,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3024.0682488047214
2646,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,SI,Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,SI1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4972.460159636502
